jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10333,0.0,0.003,0.157,0.056,0.052
10334,0.0,0.003,0.157,0.056,0.051
10335,0.016,0.003,0.157,0.056,0.051
10336,0.0,0.003,0.214,0.056,0.052
10337,0.0,0.003,0.214,0.028,0.052
10338,0.0,0.003,0.214,0.028,0.052
10339,0.0,0.003,0.214,0.028,0.052
10340,0.0,0.003,0.214,0.028,0.052
10345,0.0,0.003,0.214,0.028,0.052
10346,0.0,0.003,0.214,0.028,0.052
10347,0.0,0.003,0.214,0.028,0.052
10426,0.0,0.003,0.157,0.042,0.055
10427,0.0,0.003,0.157,0.042,0.055
10428,0.0,0.003,0.157,0.042,0.055
10429,0.0,0.003,0.157,0.042,0.055
10430,0.0,0.003,0.157,0.042,0.055
10431,0.0,0.003,0.157,0.042,0.055
10434,0.0,0.003,0.157,0.042,0.056
10441,0.0,0.003,0.157,0.042,0.056
10444,0.0,0.003,0.157,0.042,0.056
10448,0.0,0.003,0.157,0.042,0.056
10451,0.0,0.003,0.157,0.042,0.056
10454,0.004,0.003,0.229,0.155,0.056
10458,0.0,0.003,0.157,0.014,0.056
10459,0.0,0.003,0.171,0.028,0.056
10460,0.0,0.003,0.186,0.042,0.056
10461,0.0,0.003,0.186,0.042,0.056
10472,0.0,0.003,0.157,0.028,0.056
10499,0.0,0.003,0.229,0.056,0.056
10500,0.0,0.003,0.229,0.056,0.056
10507,0.0,0.003,0.229,0.028,0.056
10563,0.0,0.01,0.136,0.007,0.056
10564,0.0,0.013,0.136,0.007,0.056
10565,0.0,0.016,0.136,0.007,0.056
10566,0.0,0.016,0.143,0.028,0.056
10567,0.0,0.016,0.15,0.007,0.056
10568,0.0,0.013,0.164,0.007,0.056
10569,0.0,0.013,0.171,0.007,0.056
10570,0.0,0.016,0.171,0.007,0.056
10571,0.0,0.013,0.207,0.007,0.056
10572,0.0,0.007,0.229,0.007,0.056
10573,0.0,0.01,0.229,0.007,0.056
10574,0.0,0.013,0.229,0.007,0.056
10575,0.0,0.007,0.25,0.007,0.056
10576,0.0,0.007,0.257,0.007,0.056
10577,0.0,0.01,0.257,0.007,0.056
10578,0.0,0.013,0.257,0.007,0.056
10637,0.0,0.007,0.129,0.007,0.056
10638,0.0,0.01,0.129,0.007,0.056
10639,0.0,0.003,0.15,0.007,0.056
10640,0.0,0.007,0.15,0.007,0.056
10641,0.0,0.01,0.15,0.007,0.056
10642,0.0,0.003,0.164,0.007,0.056
10643,0.0,0.007,0.164,0.007,0.056
10644,0.0,0.007,0.171,0.007,0.056
10645,0.0,0.007,0.179,0.007,0.056
10646,0.0,0.01,0.179,0.007,0.056
10647,0.0,0.007,0.193,0.007,0.056
10648,0.0,0.007,0.2,0.007,0.056
10649,0.0,0.01,0.2,0.007,0.056
10650,0.0,0.007,0.221,0.007,0.056
10651,0.0,0.007,0.221,0.007,0.056
10652,0.0,0.01,0.221,0.007,0.056
10653,0.0,0.003,0.243,0.007,0.056
10654,0.0,0.007,0.243,0.007,0.056
10655,0.0,0.007,0.25,0.007,0.056
10656,0.0,0.007,0.257,0.007,0.056
10657,0.0,0.01,0.257,0.007,0.056
10658,0.0,0.007,0.271,0.007,0.057
10757,0.0,0.007,0.121,0.007,0.056
10758,0.0,0.007,0.129,0.007,0.056
10759,0.0,0.01,0.129,0.007,0.056
10760,0.0,0.01,0.136,0.007,0.056
10761,0.0,0.007,0.15,0.007,0.056
10762,0.0,0.01,0.15,0.007,0.056
10763,0.0,0.01,0.157,0.007,0.057
10764,0.0,0.007,0.171,0.007,0.057
10765,0.0,0.01,0.171,0.007,0.057
10766,0.0,0.01,0.179,0.007,0.057
10767,0.0,0.007,0.193,0.007,0.057
10768,0.0,0.01,0.193,0.007,0.057
10769,0.0,0.01,0.2,0.007,0.057
10770,0.0,0.007,0.214,0.007,0.057
10771,0.0,0.01,0.214,0.007,0.057
10772,0.0,0.01,0.221,0.028,0.057
10773,0.0,0.01,0.229,0.007,0.057
10774,0.0,0.01,0.236,0.007,0.057
10775,0.0,0.013,0.236,0.007,0.057
10776,0.0,0.003,0.257,0.007,0.057
10777,0.0,0.007,0.257,0.007,0.057
