jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10384,0.0,0.005,0.694,0.014,0.018
10385,0.0,0.002,0.694,0.014,0.003
10386,0.0,0.007,0.694,0.014,0.018
10387,0.005,0.027,0.694,0.056,0.039
10388,0.0,0.002,0.715,0.028,0.003
10389,0.0,0.002,0.725,0.028,0.003
10390,0.0,0.002,0.705,0.028,0.003
10391,0.0,0.044,0.72,0.028,0.057
10392,0.0,0.002,0.741,0.028,0.003
10393,0.0,0.002,0.689,0.028,0.003
10394,0.0,0.002,0.715,0.007,0.003
10395,0.0,0.007,0.705,0.007,0.0
10396,0.0,0.002,0.684,0.028,0.003
10397,0.0,0.005,0.705,0.014,0.018
10398,0.0,0.044,0.715,0.028,0.057
10399,0.0,0.002,0.715,0.028,0.003
10400,0.0,0.044,0.694,0.028,0.056
10401,0.0,0.002,0.71,0.028,0.003
10402,0.0,0.029,0.689,0.007,0.039
10403,0.0,0.002,0.689,0.028,0.003
10404,0.0,0.044,0.71,0.028,0.056
10405,0.001,0.005,0.731,0.035,0.018
10406,0.0,0.002,0.71,0.028,0.003
10407,0.0,0.007,0.731,0.007,0.0
10408,0.0,0.007,0.731,0.014,0.018
10409,0.0,0.01,0.689,0.007,0.0
10410,0.0,0.012,0.679,0.007,0.0
10411,0.0,0.015,0.679,0.007,0.0
10412,0.0,0.01,0.694,0.007,0.0
10413,0.0,0.002,0.694,0.028,0.003
10414,0.0,0.029,0.715,0.007,0.039
10415,0.0,0.002,0.715,0.028,0.003
10416,0.0,0.002,0.736,0.007,0.003
10417,0.0,0.002,0.72,0.028,0.003
10418,0.0,0.044,0.72,0.028,0.056
10419,0.0,0.007,0.741,0.007,0.0
10420,0.0,0.002,0.746,0.028,0.003
10421,0.0,0.002,0.751,0.007,0.003
10422,0.0,0.007,0.751,0.014,0.018
10423,0.0,0.002,0.762,0.028,0.003
10424,0.0,0.002,0.762,0.028,0.003
10425,0.015,0.044,0.725,0.097,0.056
10426,0.001,0.032,0.72,0.028,0.039
10427,0.0,0.002,0.705,0.007,0.003
10428,0.0,0.007,0.705,0.028,0.018
10429,0.0,0.047,0.705,0.028,0.055
10430,0.0,0.002,0.71,0.007,0.003
10431,0.008,0.047,0.705,0.042,0.055
10432,0.0,0.002,0.71,0.007,0.003
10433,0.001,0.049,0.71,0.007,0.055
