jobid,node_hours,queue_state,load,#nodes,rem_node-hours
16280,0.001,0.444,0.74,0.025,0.194
16281,0.001,0.444,0.74,0.025,0.194
16282,0.001,0.444,0.74,0.025,0.194
16283,0.001,0.438,0.74,0.025,0.194
16284,0.001,0.444,0.74,0.025,0.194
16286,0.004,0.438,0.771,0.012,0.195
16290,0.004,0.431,0.784,0.012,0.192
16291,0.001,0.438,0.783,0.012,0.191
16292,0.001,0.424,0.772,0.025,0.191
16293,0.001,0.431,0.772,0.025,0.191
16294,0.004,0.431,0.772,0.012,0.191
16295,0.001,0.417,0.793,0.025,0.192
16296,0.001,0.41,0.803,0.025,0.192
16297,0.001,0.417,0.74,0.012,0.191
16298,0.001,0.417,0.74,0.012,0.191
16299,0.001,0.417,0.74,0.012,0.191
16300,0.002,0.424,0.74,0.05,0.191
16302,0.001,0.424,0.698,0.012,0.191
16303,0.002,0.424,0.708,0.05,0.191
16307,0.001,0.431,0.688,0.025,0.188
16309,0.001,0.417,0.71,0.025,0.188
16310,0.001,0.424,0.71,0.025,0.188
16312,0.005,0.424,0.73,0.012,0.188
16313,0.001,0.431,0.704,0.025,0.188
16314,0.001,0.438,0.684,0.025,0.188
16315,0.001,0.444,0.658,0.025,0.188
16374,0.001,0.465,0.793,0.012,0.182
16375,0.001,0.465,0.793,0.012,0.182
16377,0.001,0.451,0.781,0.025,0.183
16379,0.001,0.438,0.803,0.025,0.185
16395,0.001,0.424,0.814,0.012,0.211
16397,0.001,0.431,0.793,0.025,0.207
16399,0.001,0.41,0.793,0.025,0.201
16400,0.001,0.41,0.792,0.025,0.199
16402,0.001,0.41,0.814,0.025,0.199
16403,0.004,0.41,0.814,0.012,0.193
16404,0.004,0.417,0.814,0.012,0.193
16405,0.005,0.424,0.814,0.012,0.193
16406,0.001,0.424,0.814,0.012,0.191
16419,0.001,0.424,0.816,0.025,0.189
16421,0.001,0.431,0.816,0.025,0.189
16422,0.001,0.438,0.816,0.025,0.189
16423,0.001,0.444,0.816,0.025,0.189
