jobid,node_hours,queue_state,load,#nodes,rem_node-hours
11232,0.0,0.236,0.199,0.003,0.119
11233,0.0,0.236,0.201,0.003,0.119
11234,0.0,0.236,0.203,0.003,0.119
11235,0.03,0.236,0.204,0.048,0.119
11236,0.0,0.241,0.169,0.003,0.119
11237,0.001,0.241,0.167,0.003,0.119
11238,0.001,0.245,0.167,0.048,0.119
11239,0.0,0.245,0.194,0.003,0.119
11240,0.0,0.245,0.164,0.048,0.118
11241,0.001,0.245,0.164,0.19,0.118
11242,0.0,0.245,0.16,0.054,0.118
11243,0.0,0.231,0.164,0.012,0.118
11244,0.0,0.231,0.164,0.012,0.118
11245,0.002,0.231,0.164,0.003,0.117
11246,0.0,0.226,0.164,0.012,0.118
11247,0.0,0.226,0.164,0.012,0.117
11248,0.001,0.226,0.056,0.003,0.117
11249,0.0,0.231,0.052,0.003,0.117
11415,0.0,0.278,0.198,0.003,0.122
11416,0.0,0.283,0.198,0.006,0.122
11417,0.0,0.283,0.201,0.003,0.122
11418,0.0,0.283,0.201,0.003,0.121
11419,0.0,0.288,0.201,0.048,0.121
11420,0.001,0.288,0.228,0.003,0.121
11421,0.001,0.292,0.184,0.048,0.121
11422,0.0,0.292,0.211,0.048,0.121
11423,0.002,0.292,0.211,0.19,0.121
11431,0.0,0.283,0.16,0.19,0.12
11433,0.0,0.292,0.16,0.048,0.12
11434,0.0,0.292,0.188,0.003,0.12
11436,0.0,0.292,0.162,0.048,0.12
11437,0.0,0.292,0.16,0.048,0.12
11438,0.002,0.297,0.16,0.003,0.12
11466,0.018,0.085,0.002,0.048,0.116
11467,0.003,0.005,0.002,0.006,0.001
11468,0.001,0.09,0.002,0.048,0.116
11470,0.013,0.094,0.002,0.024,0.116
11471,0.0,0.099,0.002,0.006,0.116
11476,0.001,0.024,0.002,0.381,0.025
11483,0.003,0.123,0.002,0.003,0.116
11485,0.0,0.127,0.002,0.003,0.116
11486,0.037,0.132,0.002,0.095,0.116
11487,0.043,0.137,0.002,0.095,0.116
11488,0.0,0.142,0.002,0.006,0.116
11489,0.0,0.146,0.002,0.003,0.116
11490,0.003,0.151,0.0,0.003,0.116
11491,0.002,0.156,0.0,0.003,0.116
11492,0.002,0.16,0.0,0.003,0.116
11493,0.0,0.165,0.0,0.009,0.116
11494,0.0,0.17,0.0,0.003,0.116
11495,0.001,0.175,0.0,0.003,0.116
11496,0.012,0.179,0.0,0.19,0.116
11497,0.002,0.184,0.0,0.003,0.116
11498,0.002,0.189,0.0,0.003,0.116
11499,0.002,0.193,0.0,0.003,0.116
12024,0.0,0.08,0.181,0.003,0.143
12025,0.17,0.08,0.179,0.19,0.141
12026,0.18,0.085,0.179,0.19,0.14
12027,0.0,0.038,0.176,0.003,0.002
12028,0.0,0.08,0.174,0.003,0.137
12029,0.002,0.075,0.177,0.003,0.138
12030,0.002,0.08,0.177,0.003,0.138
12031,0.003,0.08,0.15,0.003,0.138
12032,0.009,0.085,0.15,0.19,0.137
12033,0.003,0.085,0.257,0.003,0.138
12034,0.018,0.085,0.255,0.048,0.137
12035,0.0,0.09,0.255,0.003,0.137
12036,0.0,0.09,0.257,0.003,0.137
12037,0.0,0.09,0.258,0.003,0.137
12038,0.0,0.09,0.26,0.003,0.137
12039,0.003,0.09,0.26,0.003,0.137
12040,0.0,0.094,0.26,0.003,0.136
12041,0.003,0.099,0.26,0.003,0.136
12042,0.197,0.104,0.258,0.19,0.136
12043,0.0,0.038,0.258,0.003,0.002
12044,0.0,0.108,0.149,0.003,0.135
12045,0.0,0.108,0.122,0.003,0.135
12046,0.0,0.108,0.123,0.003,0.134
12047,0.2,0.108,0.125,0.19,0.134
12048,0.0,0.113,0.12,0.003,0.133
12049,0.0,0.113,0.122,0.003,0.133
12050,0.0,0.113,0.122,0.003,0.133
12051,0.0,0.113,0.123,0.003,0.133
12052,0.0,0.113,0.125,0.003,0.133
12053,0.003,0.113,0.125,0.003,0.133
12054,0.0,0.118,0.125,0.003,0.133
12055,0.0,0.118,0.125,0.003,0.133
12056,0.0,0.118,0.123,0.003,0.132
12057,0.0,0.118,0.123,0.003,0.132
12058,0.002,0.118,0.123,0.003,0.132
12059,0.001,0.123,0.118,0.003,0.132
12060,0.001,0.118,0.12,0.003,0.133
12061,0.0,0.123,0.12,0.048,0.133
12062,0.0,0.123,0.12,0.048,0.132
12063,0.0,0.123,0.147,0.048,0.132
12064,0.002,0.123,0.118,0.048,0.132
12065,0.002,0.123,0.145,0.048,0.132
12066,0.002,0.123,0.172,0.048,0.132
12067,0.0,0.123,0.171,0.012,0.131
12068,0.001,0.123,0.144,0.048,0.13
12069,0.0,0.123,0.144,0.012,0.13
12070,0.0,0.123,0.15,0.012,0.13
12071,0.0,0.123,0.117,0.012,0.13
12072,0.0,0.123,0.117,0.012,0.13
12073,0.022,0.127,0.117,0.048,0.13
12074,0.0,0.127,0.117,0.012,0.13
12075,0.0,0.127,0.09,0.012,0.13
12076,0.0,0.127,0.09,0.012,0.13
12077,0.0,0.127,0.09,0.012,0.129
12078,0.0,0.127,0.09,0.012,0.129
12079,0.0,0.127,0.09,0.012,0.129
12080,0.002,0.127,0.09,0.048,0.129
12081,0.0,0.127,0.117,0.012,0.129
12082,0.0,0.127,0.117,0.006,0.129
12083,0.0,0.127,0.12,0.012,0.129
12084,0.004,0.127,0.093,0.048,0.129
12085,0.002,0.132,0.093,0.003,0.129
12086,0.0,0.038,0.093,0.003,0.002
12087,0.037,0.137,0.095,0.048,0.129
12945,0.0,0.151,0.122,0.006,0.132
12946,0.001,0.146,0.007,0.003,0.132
12947,0.0,0.151,0.007,0.006,0.132
14398,0.0,0.241,0.014,0.095,0.149
14400,0.036,0.193,0.135,0.048,0.157
14402,0.057,0.198,0.135,0.095,0.157
14403,0.002,0.203,0.135,0.095,0.157
14404,0.01,0.208,0.135,0.095,0.157
14405,0.072,0.212,0.135,0.095,0.157
14406,0.069,0.217,0.135,0.095,0.157
14407,0.071,0.222,0.135,0.095,0.157
14408,0.071,0.226,0.135,0.095,0.157
14409,0.022,0.231,0.135,0.048,0.157
14923,0.001,0.226,0.0,0.003,0.158
14924,0.0,0.231,0.0,0.024,0.158
14925,0.0,0.236,0.0,0.012,0.158
15046,0.003,0.019,0.311,0.19,0.039
16011,0.0,0.142,0.299,0.003,0.188
16012,0.0,0.142,0.301,0.003,0.186
16013,0.0,0.142,0.302,0.003,0.186
16014,0.0,0.142,0.304,0.003,0.186
16015,0.0,0.142,0.306,0.003,0.186
16016,0.0,0.146,0.306,0.003,0.186
16017,0.0,0.146,0.307,0.003,0.186
16018,0.0,0.146,0.309,0.003,0.186
16019,0.0,0.146,0.311,0.003,0.186
